"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/100billionsol","Nominees","100BillionSOL","Andrew Leguay Folio 2020",NA,"Ukraine",NA,"Promotional,Technology,Startups,Animation,Horizontal Layout,Typography,Transitions,Data Visualization,Storytelling,CSS,HTML5,SVG,Figma,ReadyMag,Cinema 4D",""
"https://www.awwwards.com/sites/no-code-machine","Nominees","No-Code Machine","Mative Labs Agency",NA,"Romania",NA,"Mobile & Apps,Technology,Startups,Animation,Clean,3D,Gestures / Interaction,Content architecture,Microinteractions,Lottie,Webflow,After Effects,Figma,Cinema 4D",""
"https://www.awwwards.com/sites/mat-seb-immobilier","Nominees","Mat & Seb Immobilier","Ambitious",NA,"France",NA,"Real Estate,Unusual Navigation,Gallery,BARBA.js",""
"https://www.awwwards.com/sites/ux-digital-design","Nominees","UX & Digital Design","Creative Ops",NA,"United Kingdom",NA,"Culture & Education,Events,Promotional,Animation,Flat Design,Project Page,ReadyMag",""
"https://www.awwwards.com/sites/victor-pattyn","Nominees","Victor Pattyn","Blumenkopf",NA,"Belgium",NA,"Photography,Clean,Horizontal Layout,Minimal,Photography,Portfolio,Transitions,Wordpress,GSAP Animation,Nuxt.js,Netlify",""
"https://www.awwwards.com/sites/v-passer","Nominees","v-PaSSer","Wavering Stripes",NA,"Japan",NA,"Business & Corporate,Technology,Web & Interactive,Animation,Colorful,Illustration,Interaction Design,Photo & Video,About Page,CSS,HTML5,React",""
"https://www.awwwards.com/sites/acap","Nominees","ACAP","ABCC",NA,"Australia",NA,"Institutions,Navigation Menu,Responsive Design,Typography,UI design",""
"https://www.awwwards.com/sites/dylan-landman","Nominees","Dylan Landman","The Nifty Gifty Finder",NA,"United States",NA,"Games & Entertainment,Promotional,Web & Interactive,Animation,Colorful,Graphic design,Unusual Navigation,Gallery,Interaction Design,CSS,HTML5,jQuery,Javascript,Adobe Photoshop,Adobe Illustrator",""
"https://www.awwwards.com/sites/henri-heymans-2021-portfolio","Nominees","Henri Heymans 2021 Portfolio","uxblonde",NA,"France",NA,"Web & Interactive,Animation,Horizontal Layout,Portfolio,Scrolling,Unusual Navigation,CSS,WebGL,GLSL,Javascript,Vanilla JS,Sass",""
"https://www.awwwards.com/sites/rimac-automobili","Nominees","Rimac Automobili","GoSupply",NA,"Croatia",NA,"Business & Corporate,Technology,Web & Interactive,Animation,Filters and Effects,UI design,Microinteractions,Wordpress,GSAP Animation,Three.js,BARBA.js,Lottie,Figma",""
"https://www.awwwards.com/sites/resort-tenuta-primero","Nominees","Resort Tenuta Primero","SunWest Credit Union",NA,"Italy",NA,"Food & Drink,Hotel / Restaurant,Animation,Clean,Flat Design,Responsive Design,Illustration,Storytelling,CSS,HTML5,SVG,Figma,Adobe Photoshop,Adobe Illustrator",""
"https://www.awwwards.com/sites/appkong","Nominees","AppKong","AppsProd",NA,"United States",NA,"Technology,Web & Interactive,Colorful,Responsive Design,SEO,Responsive,Wordpress,Laravel",""
"https://www.awwwards.com/sites/zumba-journey-with-sandra-sii","Nominees","Zumba Journey with Sandra Sii","Fanview",NA,"Australia",NA,"Sports,Portfolio",""
"https://www.awwwards.com/sites/your-2021-neighbourly-impact","Nominees","Your 2021 Neighbourly Impact","Dinámica",NA,"Australia",NA,"Magazine / Newspaper / Blog,Music & Sound,Web & Interactive,Scrolling,Transitions,Storytelling,GSAP Animation",""
"https://www.awwwards.com/sites/aboutluca-2021","Nominees","Aboutluca 2021","Grégoire Mielle - greeeg.com",NA,"Italy",NA,"Design Agencies,Web & Interactive,Portfolio,Video,Interaction Design,GSAP Animation,Three.js,Gatsby",""
"https://www.awwwards.com/sites/rnd-nlmk","Nominees","RnD NLMK","ByTorp.com",NA,"Russia",NA,"Business & Corporate,Animation,Parallax,Scrolling,Illustration,Responsive",""
"https://www.awwwards.com/sites/script-compass","Nominees","Script Compass","Nolk",NA,"United Kingdom",NA,"Film & TV,Startups,Animation,Colorful,Graphic design,Icons,Responsive,UI design,Lottie,Webflow,After Effects,Javascript,Adobe XD,Adobe Photoshop",""
"https://www.awwwards.com/sites/hundreds-thousands-multicity","Nominees","Hundreds+Thousands (Multicity)","Arrival",NA,"Singapore",NA,"Art & Illustration,Music & Sound,Experimental,Big Background Images,Unusual Navigation,Gallery,Photo & Video,Contentful,After Effects,ReadyMag,Adobe Photoshop",""
"https://www.awwwards.com/sites/petar-stanchev-portfolio","Nominees","Petar Stanchev - Portfolio","Lou Dos Santos",NA,"Netherlands",NA,"Art & Illustration,Design Agencies,Graphic design,Horizontal Layout,Minimal,Parallax,Portfolio,Typography,GSAP Animation,Webflow,After Effects,Curtains.js,Locomotive Scroll,Adobe Illustrator",""
"https://www.awwwards.com/sites/ven-agency","Nominees","Ven Agency","Websmith Studio",NA,"Australia",NA,"Design Agencies,Web & Interactive,Clean,Colorful,Minimal,Typography,Wordpress,CSS,Angular,Javascript,AWS",""
"https://www.awwwards.com/sites/rohit-nag-portfolio","Nominees","Rohit Nag - Portfolio","Gabriela Warzycka-Tutak",NA,"United Kingdom",NA,"Art & Illustration,Other,Technology,Graphic design,Portfolio,Responsive Design,Single page,Gallery,Project Page,CSS,HTML5,Three.js,Javascript,Swiper.js",""
"https://www.awwwards.com/sites/yvons","Nominees","Yvon's","Reverse Studio",NA,"Netherlands",NA,"E-Commerce,Web & Interactive,Experimental,Flat Design,Graphic design,Illustration,Interaction Design,CSS,HTML5,PHP,Figma,Adobe Illustrator",""
"https://www.awwwards.com/sites/ohzi-interactive","Nominees","OHZI Interactive","Roman Stets",NA,"Argentina",NA,"Business & Corporate,Web & Interactive,Startups,Animation,Scrolling,Transitions,Interaction Design,WebGL,Three.js,GLSL,Netlify,Blender",""
"https://www.awwwards.com/sites/clay-1","Nominees","Clay","Wired Avenue",NA,"India",NA,"Design Agencies,Mobile & Apps,Web & Interactive,App Style,Clean,CSS,Node.js",""
"https://www.awwwards.com/sites/found-wireframes","Nominees","Found Wireframes","Ventus",NA,"Russia",NA,"E-Commerce,Web & Interactive,Startups,Animation,Clean,Icons,Minimal,Video,UI design,CSS,HTML5,Javascript,Figma",""
"https://www.awwwards.com/sites/n-j-apps-tree-surgery","Nominees","N J Apps Tree Surgery","Ensoul Interior Design",NA,"United Kingdom",NA,"Other,Project Page,Wordpress",""
"https://www.awwwards.com/sites/blueyard","Nominees","BlueYard","Gothamsiti",NA,"United Kingdom",NA,"Business & Corporate,Technology,Experimental,Animation,Unusual Navigation,3D,Filters and Effects,WebGL,Three.js,Sanity",""
"https://www.awwwards.com/sites/datagrid-inc-corporatewebsite","Nominees","DATAGRID Inc. CorporateWebsite","Mitsubishi Chemical",NA,"Japan",NA,"Business & Corporate,Technology,Startups,Animation,Footer Design,CSS,WebGL,GSAP Animation,PixiJS,Highway.js",""
"https://www.awwwards.com/sites/roosh","Nominees","ROOSH","Solace",NA,"Ukraine",NA,"Business & Corporate,Animation,Horizontal Layout,Scrolling,Unusual Navigation,3D,CSS,WebGL,After Effects,Javascript,Figma,Cinema 4D",""
"https://www.awwwards.com/sites/webflow","Nominees","Webflow","100BillionSOL",NA,"United States",NA,"Business & Corporate,Web & Interactive,Startups,Animation,Transitions,Storytelling,Gestures / Interaction,Filters and Effects,Photo & Video,Webflow,Figma",""
"https://www.awwwards.com/sites/kebuke-tea-company","Nominees","KEBUKE Tea Company","Cook's Vanilla",NA,"Taiwan",NA,"Business & Corporate,Food & Drink,Big Background Images,Parallax,Illustration,GSAP Animation,Vue.js",""
"https://www.awwwards.com/sites/mia-air-ireland","Nominees","Mia Air Ireland","Sigmapoint",NA,"Ireland",NA,"Business & Corporate,Technology,Startups,Animation,Clean,Graphic design,Responsive,Photo & Video,UI design,Wordpress,CSS,HTML5,PHP",""
"https://www.awwwards.com/sites/hskr","Nominees","HSKR","Studio Lenzing",NA,"Russia",NA,"Business & Corporate,Other,Graphic design,Typography,UI design,About Page,Microinteractions,Project Page,CSS,Webflow,Figma",""
"https://www.awwwards.com/sites/100k-studio","Nominees","100k Studio","Lattice Studios",NA,"Germany",NA,"Design Agencies,Web & Interactive,Experimental,Clean,Portfolio,Unusual Navigation,Responsive,3D,Three.js",""
"https://www.awwwards.com/sites/mediabirds","Nominees","Mediabirds","Xtemos Space",NA,"Netherlands",NA,"Design Agencies,Web & Interactive,Colorful,Graphic design,Navigation Menu,Filters and Effects,Header Design,Contentful,Wordpress,jQuery,PHP,Bootstrap,Javascript,Sass",""
"https://www.awwwards.com/sites/once-in-a-life-time","Nominees","ONCE IN A LIFE TIME","ULTIMA CANNES",NA,"Switzerland",NA,"Food & Drink,Hotel / Restaurant,Real Estate,Animation,Fullscreen,Graphic design,Gestures / Interaction,Filters and Effects,Content architecture,SVG,GSAP Animation,Webpack,Google Font API,Anime.js,Swiper.js",""
"https://www.awwwards.com/sites/boxbollen","Nominees","Boxbollen","LUMES Eyewear",NA,"Sweden",NA,"E-Commerce,Startups,Clean,Responsive Design,Video,Shopify",""
"https://www.awwwards.com/sites/jm-wilson-solicitors","Nominees","JM Wilson Solicitors","GMA Capital",NA,"United Kingdom",NA,"Business & Corporate,Clean,Wordpress",""
"https://www.awwwards.com/sites/santini-cycling-tour-de-france","Nominees","Santini Cycling Tour de France","AKARU",NA,"Italy",NA,"Fashion,Experimental,Animation,Storytelling,WebGL,Three.js,Nuxt.js,Adobe XD",""
"https://www.awwwards.com/sites/azzerad-studios","Nominees","Azzerad Studios","Lieke van der Wel",NA,"Croatia",NA,"Culture & Education,Promotional,Sports,Typography,Gallery,Photo & Video,GSAP Animation,React,GraphQL,Vercel,Next.js,Typescript",""
"https://www.awwwards.com/sites/aesop-presents-othertopias","Nominees","Aesop presents: Othertopias","WØRKS",NA,"Netherlands",NA,"Design Agencies,Events,Web & Interactive,Animation,Parallax,Transitions,Microinteractions,CSS,HTML5,GSAP Animation,Nuxt.js",""
"https://www.awwwards.com/sites/artamonova-web-designer","Nominees","Artamonova Web-designer","Rui Ma Design",NA,"Russia",NA,"Art & Illustration,Business & Corporate,Promotional,Colorful,Graphic design",""
"https://www.awwwards.com/sites/johannes-itten-swiss-artist","Nominees","Johannes Itten – Swiss artist","Header & Footer Digital agency",NA,"Ukraine",NA,"Other,Web & Interactive,Clean,Minimal,Portfolio,Retro,Typography,Storytelling,SVG,Figma,Tilda",""
"https://www.awwwards.com/sites/ingrid-paris","Nominees","Ingrid Paris","Lou Dos Santos",NA,"France",NA,"E-Commerce,Fashion,Web & Interactive,Photography,Typography,Transitions,Interaction Design,Microinteractions,404 pages,jQuery,Webflow,Javascript,Adobe XD,Adobe Photoshop,Adobe Illustrator",""
"https://www.awwwards.com/sites/grege-creation-dinterieurs","Nominees","Grège - création d'intérieurs","Yune",NA,"France",NA,"Architecture,Photography,Clean,Horizontal Layout,Minimal,Parallax,Portfolio,Typography,Wordpress,Anime.js,Figma,Locomotive Scroll",""
"https://www.awwwards.com/sites/joris-bijdendijk","Nominees","Joris Bijdendijk","Delve Architects",NA,"Netherlands",NA,"Food & Drink,Hotel / Restaurant,Animation,Portfolio,Transitions,Menu - Vertical,Contentful,Webflow,Figma,Adobe Photoshop,Adobe Illustrator",""
"https://www.awwwards.com/sites/grensesprenger","Nominees","Grensesprenger","Net Zero Needs Nuclear",NA,"Norway",NA,"Events,Promotional,Big Background Images,Scrolling,Responsive,Craft CMS",""
"https://www.awwwards.com/sites/snows","Nominees","SNOWS","LUMES Eyewear",NA,"Japan",NA,"E-Commerce,Food & Drink,Clean,Flat Design,Gallery,Illustration,Responsive,Filters and Effects,Wordpress,HTML5,GSAP Animation,Shopify,Locomotive Scroll,Canvas API",""
"https://www.awwwards.com/sites/turkish-aerospace","Nominees","TURKISH AEROSPACE","CTS Umweltsimulation",NA,"Turkey",NA,"Business & Corporate,Technology,360,3D,SVG,Lottie",""
"https://www.awwwards.com/sites/quartz-decor","Nominees","Quartz Decor","Kreos Capital",NA,"Russia",NA,"Business & Corporate,Fullscreen,Minimal,Unusual Navigation,Menu - Horizontal,Content architecture,UI design,CSS,HTML5,PHP,Javascript,Vanilla JS,Figma",""
"https://www.awwwards.com/sites/immobel-group","Nominees","Immobel Group","Son Serra Naturals",NA,"Belgium",NA,"Architecture,Real Estate,Graphic design,Responsive Design,SEO,Storytelling,Header Design,Contentful,Drupal,Figma",""
"https://www.awwwards.com/sites/saltbox-website","Nominees","Saltbox website","GOTOVO | Repair Service",NA,"United States",NA,"Business & Corporate,Startups,Big Background Images,Graphic design,Video,Transitions,Storytelling,Content architecture,Webflow",""
"https://www.awwwards.com/sites/1st-latam-summit-on-longevity","Nominees","1st LatAm Summit on Longevity","The World Games 2021",NA,"Mexico",NA,"Culture & Education,Events,Institutions,Clean,Colorful,SEO,Responsive,Content architecture,Contentful,Wordpress,CSS,HTML5",""
"https://www.awwwards.com/sites/cocottes","Nominees","Cocottes","MELOPEION ORGANIC THYME HONEY",NA,"Luxembourg",NA,"E-Commerce,Food & Drink,Big Background Images,Clean,Responsive,Wordpress,WooCommerce",""
"https://www.awwwards.com/sites/morefire","Nominees","morefire","Rentrent | Filo Kiralama",NA,"Germany",NA,"Business & Corporate,Design Agencies,Other,Clean,SEO,Video,Web Fonts,Responsive,Storytelling,Wordpress,jQuery,PHP,Bootstrap,Adobe Photoshop,Adobe Illustrator",""
"https://www.awwwards.com/sites/antinomy-studio","Nominees","Antinomy Studio","DPT.",NA,"Netherlands",NA,"Design Agencies,Technology,Web & Interactive,Animation,Minimal,Portfolio,Responsive Design,Transitions,Interaction Design,GSAP Animation,Vue.js,Nuxt.js,Netlify,Javascript,DatoCMS",""
"https://www.awwwards.com/sites/choreograffiti","Nominees","Choreograffiti","Ivan Toma",NA,"Poland",NA,"Events,Fashion,Film & TV,Animation,Clean,Portfolio,Typography,Filters and Effects,Microinteractions,Wordpress,WebGL,PixiJS,BARBA.js,Javascript,Swiper.js",""
"https://www.awwwards.com/sites/better-up-2021-insight-report","Nominees","Better Up 2021 Insight Report","Climate History",NA,"United States",NA,"Business & Corporate,Culture & Education,Social responsibility,Animation,Single page,Data Visualization,Illustration,Storytelling,Contentful,Webflow,After Effects,Javascript",""
"https://www.awwwards.com/sites/the-tragic-story-of-titanic","Nominees","The tragic story of Titanic","El Salado: Peace through water",NA,"Russia",NA,"Art & Illustration,Culture & Education,Experimental,Animation,Colorful,Scrolling,Single page,Illustration,Storytelling,Figma,Tilda",""
"https://www.awwwards.com/sites/margaritas-personal-website","Nominees","Personal website for Margarita","Hamlet Zynkovskyi",NA,"Serbia",NA,"Magazine / Newspaper / Blog,Promotional,Graphic design,Typography,Illustration,Filters and Effects,UI design,Contentful,Figma,Tilda,Adobe Photoshop",""
"https://www.awwwards.com/sites/mobile-photography-course","Nominees","Mobile Photography Course","Papas Nativas",NA,"United States",NA,"Culture & Education,Clean,Photography,Gallery,Photo & Video,Webflow",""
"https://www.awwwards.com/sites/roud-studio-showcase","Nominees","Roud Studio Showcase","IGNI Web Studio",NA,"Poland",NA,"Art & Illustration,Design Agencies,Web & Interactive,Clean,Parallax,Portfolio,Scrolling,Single page,Typography",""
"https://www.awwwards.com/sites/beyonity","Nominees","Beyonity","Baps Patil • Designer • Artist",NA,"Germany",NA,"Architecture,Business & Corporate,Technology,Animation,Colorful,Video,3D,UI design,Wordpress,VR,After Effects,Figma,Cinema 4D",""
"https://www.awwwards.com/sites/uts-360-tour","Nominees","UTS 360 Tour","Donate Responsibly",NA,"Australia",NA,"Culture & Education,Promotional,Web & Interactive,Responsive Design,360,Storytelling,Gestures / Interaction,Forms and Input,UI design,CSS,Three.js,React,Javascript,Next.js,Sanity",""
"https://www.awwwards.com/sites/tangerine","Nominees","tangerine","Alkemist Avocats",NA,"United Kingdom",NA,"Design Agencies,Clean,Minimal,Navigation Menu,Portfolio,Transitions,Project Page,Wordpress,Lottie,After Effects",""
"https://www.awwwards.com/sites/smartup-visuals","Nominees","Smartup Visuals","ABC Advisory Company",NA,"Lithuania",NA,"Art & Illustration,Business & Corporate,Technology,Animation,Parallax,Portfolio,Scrolling,Typography,Copy design,Wordpress,CSS,HTML5,Figma,Swiper.js,Locomotive Scroll",""
"https://www.awwwards.com/sites/weeeze","Nominees","Weeeze","Spacer Storage",NA,"France",NA,"Architecture,Other,Real Estate,Clean,Minimal,Responsive Design,Responsive,Storytelling,UI design,CSS,HTML5,jQuery,Figma,Swiper.js,Sass",""
"https://www.awwwards.com/sites/baros-maldives","Nominees","Baros Maldives","InterContinental Wharf",NA,"Lanka",NA,"Hotel / Restaurant,Graphic design,Horizontal Layout,Responsive Design,SEO,Menu - Horizontal,UI design,Wordpress,CSS,HTML5,Adobe Illustrator",""
"https://www.awwwards.com/sites/atrapa-los-regalos","Nominees","Atrapa los Regalos","Praise or Haze Trump",NA,"Chile",NA,"Games & Entertainment,Music & Sound,Animation,Illustration",""
"https://www.awwwards.com/sites/webbografi","Nominees","Webbografi","Alegria.tech",NA,"Sweden",NA,"Business & Corporate,E-Commerce,Startups,SEO,Data Visualization,UI design",""
"https://www.awwwards.com/sites/green-truck-farms","Nominees","Green Truck Farms","Anticafé",NA,"United States",NA,"E-Commerce,Food & Drink,Other,Animation,Graphic design,Illustration,Gestures / Interaction,Content architecture,Copy design",""
"https://www.awwwards.com/sites/noca-moveis","Nominees","Noca Móveis","Stoke",NA,"Brazil",NA,"Architecture,Hotel / Restaurant,Other,Fullscreen,Minimal,Gallery,UI design,Wordpress,PHP,Adobe XD",""
